seed,task,split,episode,mu,compliance,curvature,fragility,texture,occlusion,noise,lag,texture_alias,slip_probability,slip_event,lead_time
7,wet_surface_transfer,low_friction_shift,0,0.105791,0.481887,0.419523,0.466622,0.190531,0.021704,0.041013,0.038877,0.003923,0.905776,1,0.704121
7,wet_surface_transfer,low_friction_shift,1,0.060000,0.385935,0.440068,0.410278,0.255467,0.070358,0.054273,0.043602,0.063227,0.823910,1,0.619997
7,wet_surface_transfer,low_friction_shift,2,0.166781,0.373342,0.367491,0.548030,0.157179,0.059293,0.000000,0.014030,0.043621,0.775131,1,0.661689
7,wet_surface_transfer,low_friction_shift,3,0.085652,0.538034,0.448602,0.471243,0.093410,0.038566,0.079979,0.074028,0.055365,0.890777,1,0.556358
7,wet_surface_transfer,low_friction_shift,4,0.120858,0.473541,0.469848,0.500177,0.186544,0.074222,0.045508,0.048316,0.011746,0.892443,1,0.510781
7,wet_surface_transfer,low_friction_shift,5,0.200167,0.499734,0.422749,0.492945,0.108447,0.034383,0.044773,0.026343,0.024978,0.715518,1,0.612300
7,wet_surface_transfer,low_friction_shift,6,0.076742,0.455099,0.450725,0.490533,0.207160,0.062511,0.003554,0.038369,0.000000,0.816395,0,0.626944
7,wet_surface_transfer,low_friction_shift,7,0.148249,0.409291,0.439537,0.465489,0.149459,0.000000,0.028983,0.056144,0.037928,0.711252,0,0.687566
7,wet_surface_transfer,low_friction_shift,8,0.093982,0.458115,0.322650,0.459318,0.197584,0.036119,0.005263,0.066826,0.011296,0.931928,1,0.557572
7,wet_surface_transfer,low_friction_shift,9,0.060000,0.463351,0.507301,0.453345,0.276234,0.026953,0.021297,0.044127,0.005348,0.899632,1,0.556343
7,wet_surface_transfer,low_friction_shift,10,0.131384,0.381342,0.458163,0.491332,0.299527,0.033701,0.028351,0.029289,0.042080,0.797393,1,0.647356
7,wet_surface_transfer,low_friction_shift,11,0.228559,0.428084,0.449867,0.499922,0.139420,0.014952,0.018649,0.058474,0.051700,0.749552,1,0.717880
7,wet_surface_transfer,low_friction_shift,12,0.060000,0.354675,0.425265,0.504027,0.246261,0.038275,0.029186,0.033937,0.000000,0.761710,1,0.604487
7,wet_surface_transfer,low_friction_shift,13,0.100591,0.464132,0.444004,0.453994,0.141315,0.020907,0.055548,0.000000,0.010257,0.832321,1,0.624247
7,wet_surface_transfer,low_friction_shift,14,0.118007,0.367244,0.421612,0.470209,0.219900,0.067078,0.087579,0.049956,0.080237,0.778781,1,0.689032
7,wet_surface_transfer,low_friction_shift,15,0.060000,0.396235,0.444394,0.439891,0.134959,0.028198,0.026448,0.044304,0.023562,0.821262,1,0.724296
7,wet_surface_transfer,low_friction_shift,16,0.090060,0.381272,0.433114,0.499952,0.098083,0.000000,0.034815,0.029550,0.017117,0.901100,1,0.562006
7,wet_surface_transfer,low_friction_shift,17,0.142741,0.395532,0.417233,0.522008,0.153676,0.063518,0.026281,0.017738,0.083949,0.814684,1,0.598674
7,wet_surface_transfer,low_friction_shift,18,0.183919,0.400291,0.460958,0.562392,0.186721,0.033117,0.063289,0.001916,0.047392,0.801780,1,0.563166
7,wet_surface_transfer,low_friction_shift,19,0.072537,0.507565,0.467002,0.483776,0.261314,0.035367,0.013144,0.041410,0.028920,0.864133,0,0.576584
7,wet_surface_transfer,low_friction_shift,20,0.157322,0.411936,0.396613,0.507846,0.174042,0.030644,0.043303,0.078890,0.000000,0.855774,0,0.687793
7,wet_surface_transfer,low_friction_shift,21,0.060000,0.368364,0.436309,0.518929,0.020000,0.041476,0.006262,0.029121,0.020625,0.785157,1,0.674920
7,wet_surface_transfer,low_friction_shift,22,0.133272,0.435188,0.494614,0.516933,0.163915,0.059677,0.070062,0.046608,0.051663,0.899656,1,0.580367
7,wet_surface_transfer,low_friction_shift,23,0.120233,0.454602,0.404552,0.541563,0.271100,0.059550,0.021862,0.053500,0.048593,0.883272,1,0.576012
7,wet_surface_transfer,low_friction_shift,24,0.074512,0.378043,0.430329,0.529434,0.140983,0.014995,0.006621,0.036208,0.000000,0.833325,1,0.674586
7,wet_surface_transfer,low_friction_shift,25,0.077561,0.458461,0.513243,0.475862,0.216626,0.023203,0.021563,0.010741,0.039211,0.888982,1,0.630388
7,wet_surface_transfer,low_friction_shift,26,0.082608,0.433251,0.422023,0.401502,0.156773,0.043726,0.025947,0.023878,0.007591,0.831997,1,0.603150
7,wet_surface_transfer,low_friction_shift,27,0.113659,0.407549,0.398521,0.553777,0.090733,0.048811,0.056441,0.053352,0.000000,0.743630,1,0.599275
7,wet_surface_transfer,low_friction_shift,28,0.060000,0.361049,0.479996,0.542981,0.276639,0.028647,0.030035,0.033607,0.013918,0.788783,1,0.677709
7,wet_surface_transfer,low_friction_shift,29,0.178773,0.469936,0.366398,0.542834,0.153145,0.087276,0.047566,0.043464,0.028481,0.837832,1,0.616680
7,wet_surface_transfer,low_friction_shift,30,0.100552,0.397751,0.387876,0.497426,0.075132,0.051577,0.030183,0.024051,0.018419,0.922089,1,0.743929
7,wet_surface_transfer,low_friction_shift,31,0.195259,0.433160,0.400798,0.446455,0.142952,0.031578,0.006453,0.017901,0.036922,0.843677,1,0.695924
7,wet_surface_transfer,compliance_shift,0,0.304968,0.676424,0.438859,0.442176,0.162700,0.064093,0.040246,0.057975,0.065538,0.835808,1,0.633566
7,wet_surface_transfer,compliance_shift,1,0.246747,0.621877,0.432780,0.347614,0.305291,0.075724,0.024060,0.083863,0.038386,0.758093,1,0.558640
7,wet_surface_transfer,compliance_shift,2,0.305988,0.590908,0.450264,0.471501,0.149870,0.065989,0.054254,0.086699,0.018953,0.814482,1,0.649361
7,wet_surface_transfer,compliance_shift,3,0.241782,0.625117,0.521371,0.423353,0.102266,0.003017,0.030003,0.090649,0.006749,0.833459,1,0.548161
7,wet_surface_transfer,compliance_shift,4,0.309712,0.604141,0.529868,0.475604,0.236724,0.039417,0.061967,0.075567,0.015623,0.789957,1,0.649923
7,wet_surface_transfer,compliance_shift,5,0.210998,0.677249,0.451284,0.442508,0.162915,0.070717,0.026207,0.069738,0.014421,0.846908,1,0.534031
7,wet_surface_transfer,compliance_shift,6,0.277419,0.619075,0.425131,0.402041,0.128425,0.037329,0.081311,0.065348,0.000000,0.687108,1,0.700975
7,wet_surface_transfer,compliance_shift,7,0.193021,0.620058,0.478954,0.481192,0.217009,0.055589,0.019679,0.056544,0.000000,0.895874,1,0.556476
7,wet_surface_transfer,compliance_shift,8,0.317149,0.616736,0.489277,0.540988,0.222583,0.048590,0.053845,0.086209,0.033496,0.830228,1,0.453005
7,wet_surface_transfer,compliance_shift,9,0.263494,0.577263,0.514096,0.454021,0.191609,0.000000,0.019341,0.038960,0.016857,0.688489,0,0.580252
7,wet_surface_transfer,compliance_shift,10,0.251093,0.576049,0.455060,0.499018,0.075587,0.046537,0.069197,0.062492,0.023396,0.796411,1,0.598708
7,wet_surface_transfer,compliance_shift,11,0.234097,0.640358,0.471040,0.553993,0.146210,0.000000,0.026619,0.083707,0.032067,0.770479,0,0.677143
7,wet_surface_transfer,compliance_shift,12,0.214256,0.622018,0.465410,0.484132,0.160696,0.060679,0.048894,0.074206,0.057603,0.789324,1,0.640135
7,wet_surface_transfer,compliance_shift,13,0.315451,0.657485,0.488263,0.485429,0.110693,0.043281,0.035466,0.082876,0.076305,0.872244,1,0.603601
7,wet_surface_transfer,compliance_shift,14,0.207492,0.633981,0.469085,0.483608,0.203819,0.000000,0.073169,0.092142,0.051474,0.897580,1,0.542497
7,wet_surface_transfer,compliance_shift,15,0.243100,0.615787,0.412247,0.561041,0.283844,0.041556,0.014182,0.035560,0.050799,0.869484,1,0.544625
7,wet_surface_transfer,compliance_shift,16,0.244279,0.599808,0.457145,0.425329,0.163271,0.082058,0.064825,0.078229,0.014429,0.809244,1,0.594573
7,wet_surface_transfer,compliance_shift,17,0.265796,0.588319,0.423665,0.423844,0.148659,0.050612,0.035775,0.040572,0.037233,0.729527,0,0.690380
7,wet_surface_transfer,compliance_shift,18,0.159596,0.679917,0.435897,0.486693,0.135983,0.031444,0.065187,0.068260,0.084015,0.903950,1,0.659808
7,wet_surface_transfer,compliance_shift,19,0.196672,0.735248,0.399689,0.527508,0.118055,0.036816,0.085720,0.095123,0.085129,0.849868,1,0.638689
7,wet_surface_transfer,compliance_shift,20,0.211618,0.677453,0.458490,0.441289,0.191413,0.062115,0.045018,0.043828,0.031427,0.672457,1,0.501975
7,wet_surface_transfer,compliance_shift,21,0.262973,0.629504,0.448326,0.470972,0.147712,0.061593,0.009019,0.060891,0.064498,0.735236,1,0.714103
7,wet_surface_transfer,compliance_shift,22,0.216051,0.642993,0.436378,0.534218,0.111817,0.064046,0.046358,0.062117,0.114633,0.744890,0,0.718248
7,wet_surface_transfer,compliance_shift,23,0.202379,0.681677,0.392512,0.480135,0.192886,0.038513,0.011757,0.066518,0.024962,0.811635,1,0.698122
7,wet_surface_transfer,compliance_shift,24,0.176049,0.601975,0.477990,0.559795,0.168402,0.070118,0.084796,0.054539,0.012289,0.860329,0,0.731246
7,wet_surface_transfer,compliance_shift,25,0.246060,0.610230,0.439025,0.536237,0.174188,0.086127,0.063252,0.060861,0.057207,0.883884,1,0.711454
7,wet_surface_transfer,compliance_shift,26,0.226423,0.627354,0.428208,0.437646,0.123328,0.056178,0.023411,0.076265,0.059520,0.836135,1,0.622299
7,wet_surface_transfer,compliance_shift,27,0.271400,0.637648,0.413133,0.405690,0.151149,0.021068,0.035100,0.055762,0.068419,0.870798,1,0.649640
7,wet_surface_transfer,compliance_shift,28,0.174938,0.606063,0.475783,0.577396,0.100091,0.095187,0.074041,0.053863,0.036224,0.771430,1,0.570398
7,wet_surface_transfer,compliance_shift,29,0.310704,0.636810,0.465529,0.484460,0.210794,0.013779,0.053789,0.033569,0.075050,0.771887,1,0.596631
7,wet_surface_transfer,compliance_shift,30,0.166550,0.567853,0.391056,0.481551,0.207775,0.077117,0.035421,0.044384,0.103365,0.855704,0,0.555044
7,wet_surface_transfer,compliance_shift,31,0.218755,0.618575,0.442198,0.536516,0.120898,0.005145,0.037965,0.065140,0.047438,0.667303,0,0.685179
7,wet_surface_transfer,sensor_noise_shift,0,0.173492,0.486691,0.481964,0.493521,0.126462,0.189828,0.235713,0.051963,0.062560,0.827175,1,0.515982
7,wet_surface_transfer,sensor_noise_shift,1,0.195170,0.412448,0.487183,0.508891,0.145184,0.216806,0.237577,0.092364,0.055516,0.866952,1,0.486922
7,wet_surface_transfer,sensor_noise_shift,2,0.196359,0.479187,0.486594,0.534577,0.098261,0.134342,0.243075,0.100654,0.047490,0.851446,1,0.631402
7,wet_surface_transfer,sensor_noise_shift,3,0.181832,0.458617,0.386227,0.455718,0.031877,0.173334,0.230000,0.099784,0.063942,0.800694,1,0.524043
7,wet_surface_transfer,sensor_noise_shift,4,0.288642,0.449255,0.384908,0.479441,0.153696,0.200448,0.234338,0.106699,0.065969,0.821126,1,0.569343
7,wet_surface_transfer,sensor_noise_shift,5,0.125221,0.452786,0.435437,0.525204,0.065075,0.178696,0.238126,0.091450,0.064961,0.933718,1,0.439134
7,wet_surface_transfer,sensor_noise_shift,6,0.285380,0.468529,0.459619,0.534086,0.086443,0.146245,0.221230,0.073725,0.063857,0.771559,1,0.532121
7,wet_surface_transfer,sensor_noise_shift,7,0.278090,0.433421,0.463294,0.490344,0.076039,0.206456,0.226421,0.089234,0.124390,0.775918,1,0.523878
7,wet_surface_transfer,sensor_noise_shift,8,0.193148,0.432229,0.407825,0.518644,0.152637,0.173176,0.269755,0.043636,0.081599,0.721579,1,0.649835
7,wet_surface_transfer,sensor_noise_shift,9,0.222615,0.441848,0.431408,0.492086,0.297393,0.134000,0.240302,0.043555,0.083444,0.598774,0,0.591122
7,wet_surface_transfer,sensor_noise_shift,10,0.233849,0.416792,0.412921,0.525437,0.254368,0.159896,0.204294,0.053387,0.073754,0.841252,0,0.454206
7,wet_surface_transfer,sensor_noise_shift,11,0.214266,0.523074,0.469320,0.473146,0.205066,0.190014,0.233862,0.108551,0.056339,0.742288,0,0.508819
7,wet_surface_transfer,sensor_noise_shift,12,0.260240,0.519551,0.448772,0.544080,0.238907,0.173876,0.241511,0.075563,0.088565,0.737884,1,0.606176
7,wet_surface_transfer,sensor_noise_shift,13,0.329574,0.501764,0.460037,0.504001,0.180191,0.201034,0.238643,0.104717,0.054166,0.761458,1,0.484759
7,wet_surface_transfer,sensor_noise_shift,14,0.130140,0.489225,0.411729,0.429220,0.140421,0.180064,0.192689,0.091242,0.107723,0.900945,1,0.493369
7,wet_surface_transfer,sensor_noise_shift,15,0.191852,0.504105,0.416730,0.428682,0.194535,0.161727,0.208159,0.090317,0.100004,0.867997,1,0.571696
7,wet_surface_transfer,sensor_noise_shift,16,0.247958,0.498347,0.427397,0.559410,0.214910,0.245610,0.214411,0.060998,0.155099,0.838704,1,0.435985
7,wet_surface_transfer,sensor_noise_shift,17,0.214973,0.487784,0.450994,0.487544,0.229538,0.167037,0.223686,0.078501,0.086511,0.816441,1,0.578269
7,wet_surface_transfer,sensor_noise_shift,18,0.119113,0.484197,0.436454,0.497299,0.204278,0.142327,0.229748,0.057485,0.076783,0.806132,1,0.630039
7,wet_surface_transfer,sensor_noise_shift,19,0.195267,0.437741,0.523303,0.498175,0.235054,0.174651,0.221609,0.071889,0.117096,0.853792,1,0.657286
7,wet_surface_transfer,sensor_noise_shift,20,0.228491,0.445240,0.400913,0.509804,0.186236,0.142320,0.206586,0.077919,0.056157,0.820230,0,0.665446
7,wet_surface_transfer,sensor_noise_shift,21,0.117782,0.440062,0.419554,0.470310,0.165010,0.186841,0.205821,0.078888,0.104840,0.843409,0,0.635579
7,wet_surface_transfer,sensor_noise_shift,22,0.228199,0.420415,0.446324,0.463845,0.142748,0.179571,0.195140,0.112728,0.056355,0.655375,1,0.593681
7,wet_surface_transfer,sensor_noise_shift,23,0.170806,0.380689,0.440732,0.512755,0.020000,0.192185,0.217773,0.092197,0.066976,0.841012,1,0.589167
7,wet_surface_transfer,sensor_noise_shift,24,0.250018,0.483690,0.447298,0.511983,0.274803,0.181947,0.234121,0.104665,0.095455,0.820600,1,0.561146
7,wet_surface_transfer,sensor_noise_shift,25,0.167936,0.446816,0.454850,0.530420,0.118795,0.177915,0.208764,0.061312,0.093693,0.793738,1,0.562604
7,wet_surface_transfer,sensor_noise_shift,26,0.206099,0.523598,0.461999,0.440362,0.238207,0.226209,0.198688,0.077606,0.063475,0.864614,1,0.533184
7,wet_surface_transfer,sensor_noise_shift,27,0.169917,0.402217,0.461438,0.508245,0.197977,0.165201,0.212576,0.052926,0.077121,0.808720,0,0.618513
7,wet_surface_transfer,sensor_noise_shift,28,0.196673,0.515017,0.439710,0.530978,0.188623,0.190254,0.183360,0.074958,0.055113,0.638282,0,0.499708
7,wet_surface_transfer,sensor_noise_shift,29,0.220204,0.484441,0.398790,0.531985,0.209888,0.168157,0.206964,0.066205,0.061116,0.809873,1,0.539692
7,wet_surface_transfer,sensor_noise_shift,30,0.300874,0.369642,0.492292,0.492343,0.155518,0.165103,0.230212,0.106348,0.095662,0.566776,0,0.635231
7,wet_surface_transfer,sensor_noise_shift,31,0.116285,0.505870,0.403926,0.484790,0.151010,0.189107,0.201757,0.084909,0.079340,0.851364,1,0.557147
7,wet_surface_transfer,latency_shift,0,0.215388,0.468379,0.438492,0.448058,0.200221,0.082205,0.057462,0.276528,0.086069,0.890837,0,0.462235
7,wet_surface_transfer,latency_shift,1,0.252846,0.539662,0.419196,0.447592,0.088842,0.076805,0.066625,0.279294,0.090368,0.743754,1,0.495585
7,wet_surface_transfer,latency_shift,2,0.155029,0.414318,0.442866,0.472822,0.186577,0.048278,0.101302,0.280732,0.036514,0.782391,1,0.573814
7,wet_surface_transfer,latency_shift,3,0.124431,0.413188,0.429640,0.498053,0.155815,0.100871,0.085018,0.239887,0.106736,0.822300,1,0.565236
7,wet_surface_transfer,latency_shift,4,0.186053,0.424002,0.450655,0.522846,0.198285,0.023456,0.057304,0.223233,0.064316,0.843878,1,0.476727
7,wet_surface_transfer,latency_shift,5,0.199273,0.499460,0.408388,0.445667,0.203041,0.047869,0.105818,0.253827,0.075648,0.749299,1,0.626669
7,wet_surface_transfer,latency_shift,6,0.190571,0.450206,0.453496,0.482142,0.112144,0.029407,0.082142,0.240757,0.053397,0.785736,1,0.512270
7,wet_surface_transfer,latency_shift,7,0.179940,0.495315,0.404305,0.450014,0.161998,0.087432,0.070869,0.258526,0.060477,0.839263,1,0.468444
7,wet_surface_transfer,latency_shift,8,0.224911,0.496822,0.428084,0.501655,0.159180,0.056297,0.077039,0.249413,0.048517,0.670947,1,0.529365
7,wet_surface_transfer,latency_shift,9,0.241867,0.445594,0.446237,0.478291,0.134554,0.056926,0.019186,0.258503,0.071529,0.768559,0,0.524610
7,wet_surface_transfer,latency_shift,10,0.221196,0.503253,0.470195,0.486803,0.218929,0.053870,0.042273,0.296972,0.082568,0.847146,1,0.653265
7,wet_surface_transfer,latency_shift,11,0.263887,0.430994,0.428867,0.517154,0.205442,0.100407,0.112715,0.249279,0.045744,0.733827,1,0.592359
7,wet_surface_transfer,latency_shift,12,0.089576,0.487788,0.474429,0.500277,0.196441,0.096737,0.057192,0.270577,0.054690,0.901410,1,0.455098
7,wet_surface_transfer,latency_shift,13,0.211962,0.461116,0.461178,0.449841,0.215920,0.110990,0.080788,0.226197,0.069027,0.731645,0,0.525477
7,wet_surface_transfer,latency_shift,14,0.246871,0.403076,0.431963,0.520690,0.208614,0.069524,0.046008,0.232785,0.044100,0.783219,1,0.435847
7,wet_surface_transfer,latency_shift,15,0.238804,0.448060,0.449950,0.451177,0.149946,0.102869,0.072093,0.290591,0.030412,0.869416,1,0.399125
7,wet_surface_transfer,latency_shift,16,0.260339,0.506850,0.501713,0.467512,0.216053,0.104816,0.053854,0.303674,0.038982,0.805247,1,0.530740
7,wet_surface_transfer,latency_shift,17,0.220201,0.445040,0.426632,0.488231,0.231926,0.125202,0.092195,0.258861,0.051208,0.791696,1,0.583995
7,wet_surface_transfer,latency_shift,18,0.078497,0.482112,0.464667,0.435196,0.207416,0.035291,0.051019,0.223918,0.056751,0.886512,1,0.525314
7,wet_surface_transfer,latency_shift,19,0.247439,0.451293,0.489732,0.497564,0.194813,0.106058,0.059957,0.266096,0.029181,0.742241,1,0.566486
7,wet_surface_transfer,latency_shift,20,0.283449,0.499804,0.425061,0.452944,0.186368,0.058244,0.075743,0.270787,0.069413,0.778550,1,0.536128
7,wet_surface_transfer,latency_shift,21,0.216079,0.447557,0.419156,0.523551,0.202351,0.070499,0.076802,0.271811,0.045336,0.738219,1,0.385981
7,wet_surface_transfer,latency_shift,22,0.182908,0.497360,0.422871,0.496123,0.127008,0.071793,0.047401,0.241401,0.088026,0.894640,1,0.445774
7,wet_surface_transfer,latency_shift,23,0.067665,0.419732,0.441997,0.438736,0.139741,0.065895,0.082462,0.256780,0.094098,0.863488,1,0.464845
7,wet_surface_transfer,latency_shift,24,0.234622,0.418931,0.397664,0.523013,0.126833,0.082029,0.071151,0.261337,0.086233,0.760024,1,0.496878
7,wet_surface_transfer,latency_shift,25,0.106362,0.484150,0.463808,0.504699,0.241110,0.075461,0.082494,0.260618,0.017854,0.899585,1,0.577497
7,wet_surface_transfer,latency_shift,26,0.221756,0.596212,0.421370,0.484709,0.198904,0.096665,0.066246,0.239822,0.029887,0.764926,1,0.535274
7,wet_surface_transfer,latency_shift,27,0.175681,0.455624,0.356062,0.582522,0.202412,0.126689,0.070752,0.237128,0.115322,0.747769,1,0.579109
7,wet_surface_transfer,latency_shift,28,0.238005,0.437550,0.442675,0.452241,0.158406,0.081027,0.081569,0.246281,0.048873,0.692277,1,0.637013
7,wet_surface_transfer,latency_shift,29,0.242015,0.497299,0.407070,0.473611,0.064503,0.087649,0.035281,0.263045,0.068112,0.735082,1,0.499572
7,wet_surface_transfer,latency_shift,30,0.211419,0.452394,0.518016,0.559929,0.112139,0.106536,0.107945,0.256448,0.095668,0.866427,0,0.470161
7,wet_surface_transfer,latency_shift,31,0.089722,0.426122,0.451743,0.440228,0.153560,0.070080,0.075617,0.298426,0.029129,0.909593,0,0.352867
7,wet_surface_transfer,texture_alias_shift,0,0.211619,0.505195,0.530552,0.568270,0.101823,0.160241,0.085730,0.052510,0.267163,0.846709,1,0.462138
7,wet_surface_transfer,texture_alias_shift,1,0.150242,0.528973,0.406786,0.537888,0.043622,0.125196,0.069889,0.076328,0.227330,0.769950,0,0.535633
7,wet_surface_transfer,texture_alias_shift,2,0.187841,0.572406,0.462363,0.483336,0.046401,0.134133,0.105694,0.081058,0.279530,0.882974,1,0.511324
7,wet_surface_transfer,texture_alias_shift,3,0.242996,0.516726,0.423508,0.518539,0.057096,0.110059,0.079162,0.047266,0.252800,0.635012,1,0.670228
7,wet_surface_transfer,texture_alias_shift,4,0.195984,0.492682,0.410969,0.515551,0.140690,0.094990,0.086403,0.096940,0.299986,0.870471,1,0.606845
7,wet_surface_transfer,texture_alias_shift,5,0.238748,0.561708,0.446876,0.428505,0.116714,0.149192,0.088117,0.068282,0.286178,0.795436,1,0.614526
7,wet_surface_transfer,texture_alias_shift,6,0.250683,0.478858,0.418325,0.517659,0.076933,0.103406,0.073049,0.106549,0.252748,0.808661,1,0.735444
7,wet_surface_transfer,texture_alias_shift,7,0.192024,0.445285,0.403376,0.460499,0.091809,0.085149,0.094459,0.084653,0.338604,0.862008,1,0.529259
7,wet_surface_transfer,texture_alias_shift,8,0.252193,0.528446,0.430658,0.467443,0.096670,0.095543,0.070955,0.070548,0.317728,0.859789,1,0.536990
7,wet_surface_transfer,texture_alias_shift,9,0.173934,0.522351,0.491927,0.479085,0.183343,0.088292,0.040269,0.077066,0.272421,0.887071,1,0.649415
7,wet_surface_transfer,texture_alias_shift,10,0.205503,0.491335,0.402115,0.476961,0.154899,0.106283,0.093038,0.054747,0.271865,0.806164,1,0.625483
7,wet_surface_transfer,texture_alias_shift,11,0.125977,0.444669,0.409485,0.406204,0.081322,0.107632,0.087842,0.093232,0.266692,0.875676,1,0.646840
7,wet_surface_transfer,texture_alias_shift,12,0.309188,0.433514,0.367431,0.487906,0.116936,0.148746,0.104919,0.084607,0.297493,0.825132,1,0.695228
7,wet_surface_transfer,texture_alias_shift,13,0.143229,0.531863,0.428603,0.508455,0.140228,0.116762,0.125287,0.073128,0.272760,0.805962,1,0.455946
7,wet_surface_transfer,texture_alias_shift,14,0.210245,0.517644,0.431942,0.438584,0.110809,0.090701,0.129089,0.089742,0.310892,0.840004,1,0.580140
7,wet_surface_transfer,texture_alias_shift,15,0.146341,0.548706,0.509795,0.451030,0.077897,0.122179,0.105098,0.096534,0.257227,0.802143,1,0.383804
7,wet_surface_transfer,texture_alias_shift,16,0.168970,0.566143,0.447524,0.453817,0.035359,0.090082,0.052779,0.103908,0.311366,0.804844,0,0.495883
7,wet_surface_transfer,texture_alias_shift,17,0.189872,0.534671,0.439050,0.449164,0.102757,0.101930,0.085330,0.070934,0.256283,0.796314,1,0.618997
7,wet_surface_transfer,texture_alias_shift,18,0.226730,0.550207,0.440122,0.421249,0.096288,0.081420,0.078910,0.058470,0.266147,0.816830,1,0.554433
7,wet_surface_transfer,texture_alias_shift,19,0.167579,0.497325,0.401444,0.465266,0.081994,0.104571,0.109477,0.049235,0.261389,0.743841,1,0.634428
7,wet_surface_transfer,texture_alias_shift,20,0.204207,0.556306,0.382419,0.496942,0.303219,0.130014,0.115114,0.057993,0.266232,0.845716,1,0.553789
7,wet_surface_transfer,texture_alias_shift,21,0.211672,0.428921,0.443884,0.462574,0.102482,0.081333,0.048133,0.082733,0.242769,0.597438,0,0.602254
7,wet_surface_transfer,texture_alias_shift,22,0.229094,0.538831,0.381913,0.442749,0.115395,0.108376,0.100519,0.092091,0.263646,0.836559,1,0.497546
7,wet_surface_transfer,texture_alias_shift,23,0.142034,0.564088,0.429522,0.551499,0.062006,0.106312,0.072665,0.060120,0.243528,0.894723,1,0.598059
7,wet_surface_transfer,texture_alias_shift,24,0.193372,0.500078,0.451155,0.592187,0.187307,0.110093,0.098091,0.059814,0.262083,0.863912,1,0.581568
7,wet_surface_transfer,texture_alias_shift,25,0.143612,0.534935,0.456933,0.517087,0.087309,0.107973,0.058107,0.083916,0.290963,0.755413,1,0.568642
7,wet_surface_transfer,texture_alias_shift,26,0.178083,0.502286,0.417935,0.529885,0.020000,0.117200,0.072408,0.060761,0.274347,0.880446,1,0.585407
7,wet_surface_transfer,texture_alias_shift,27,0.287508,0.463739,0.376931,0.448655,0.089603,0.129855,0.084386,0.111269,0.278246,0.707958,1,0.528446
7,wet_surface_transfer,texture_alias_shift,28,0.273703,0.534165,0.449914,0.492145,0.067794,0.086539,0.103499,0.053847,0.295226,0.690259,0,0.650971
7,wet_surface_transfer,texture_alias_shift,29,0.210837,0.509821,0.402045,0.545590,0.116343,0.122035,0.108064,0.061468,0.271079,0.745867,1,0.594388
7,wet_surface_transfer,texture_alias_shift,30,0.230497,0.538902,0.366206,0.400273,0.157607,0.071800,0.107557,0.093472,0.312096,0.744253,1,0.586377
7,wet_surface_transfer,texture_alias_shift,31,0.213845,0.559224,0.475502,0.483068,0.134633,0.135767,0.079487,0.099667,0.277637,0.830682,1,0.740662
7,wet_surface_transfer,low_signal_high_risk_shift,0,0.060000,0.586971,0.479140,0.483646,0.020000,0.205078,0.179953,0.195755,0.202920,0.900852,1,0.433043
7,wet_surface_transfer,low_signal_high_risk_shift,1,0.164121,0.617198,0.472646,0.469273,0.160419,0.260529,0.170357,0.164336,0.176677,0.831602,1,0.504341
7,wet_surface_transfer,low_signal_high_risk_shift,2,0.100103,0.627419,0.466501,0.477234,0.170741,0.216079,0.207589,0.180722,0.174683,0.865641,1,0.571588
7,wet_surface_transfer,low_signal_high_risk_shift,3,0.060000,0.562835,0.378314,0.519796,0.115221,0.240932,0.199086,0.171222,0.167965,0.912457,1,0.532585
7,wet_surface_transfer,low_signal_high_risk_shift,4,0.060000,0.628668,0.423283,0.395247,0.046018,0.275210,0.192164,0.204386,0.206555,0.918627,1,0.507991
7,wet_surface_transfer,low_signal_high_risk_shift,5,0.066399,0.651015,0.442169,0.482262,0.109463,0.243582,0.197526,0.181592,0.239276,0.920144,1,0.523568
7,wet_surface_transfer,low_signal_high_risk_shift,6,0.105086,0.558970,0.384520,0.454838,0.042118,0.236406,0.188056,0.183613,0.195423,0.888291,1,0.543280
7,wet_surface_transfer,low_signal_high_risk_shift,7,0.083130,0.583792,0.479494,0.534304,0.032986,0.214132,0.183562,0.165115,0.200796,0.930245,1,0.421869
7,wet_surface_transfer,low_signal_high_risk_shift,8,0.060000,0.637390,0.393758,0.400721,0.089838,0.273069,0.173414,0.195272,0.166565,0.916031,1,0.456321
7,wet_surface_transfer,low_signal_high_risk_shift,9,0.101122,0.618846,0.396242,0.452379,0.046533,0.256662,0.173664,0.191060,0.198835,0.784671,1,0.537793
7,wet_surface_transfer,low_signal_high_risk_shift,10,0.099547,0.575758,0.445437,0.502664,0.155535,0.233895,0.195296,0.205960,0.225284,0.836369,1,0.424988
7,wet_surface_transfer,low_signal_high_risk_shift,11,0.104346,0.620102,0.448691,0.492229,0.231364,0.253128,0.216623,0.151657,0.222131,0.902838,1,0.526480
7,wet_surface_transfer,low_signal_high_risk_shift,12,0.102320,0.653684,0.361806,0.458449,0.144252,0.218312,0.158944,0.174887,0.184633,0.949769,0,0.462823
7,wet_surface_transfer,low_signal_high_risk_shift,13,0.105617,0.656614,0.415340,0.484030,0.161227,0.247211,0.193175,0.186487,0.205862,0.927432,1,0.518274
7,wet_surface_transfer,low_signal_high_risk_shift,14,0.103527,0.639952,0.465043,0.489169,0.037986,0.231733,0.171024,0.197567,0.206145,0.931018,0,0.470114
